Earth Skin Temperature, Humidity,Surface Pressure,Temperature at 2 Meters Range,Temperature at 2 Meters Minimum,Temperature at 2 Meters Maximum,Wind Speed,date
29.7,9.95,96.78,11.59,22.05,33.65,3.03,2019-08-07
33.21,8.42,96.85,16.72,22.21,38.93,3.45,2019-08-08
33.69,8.3,96.89,16.95,23.03,39.98,4.5,2019-08-09
30.83,9.22,97.29,13.62,21.88,35.49,3.97,2019-08-10
27.46,9.52,97.18,14.48,18.48,32.96,5.53,2019-08-11
22.99,7.69,97.51,10.91,16.16,27.07,3.09,2019-08-12
23.12,6.47,97.69,13.08,15.11,28.19,3.95,2019-08-13
26.73,6.59,97.56,16.62,16.48,33.1,2.34,2019-08-14
26.93,8.54,97.59,12.88,18.68,31.56,2.08,2019-08-15
28.31,8.48,97.4,18.18,16.33,34.51,4.63,2019-08-16
30.97,11.47,97.08,18.45,19.87,38.32,7.27,2019-08-17
30.65,8.3,96.81,19.85,20.05,39.9,8.14,2019-08-18
26.34,9.77,97.31,13.59,18.18,31.77,4.55,2019-08-19
21.64,10.31,97.67,10.48,16.84,27.32,2.91,2019-08-20
21.66,9.4,97.75,11.45,15.08,26.54,3.58,2019-08-21
23.71,8.18,97.7,17.11,13.97,31.08,3.86,2019-08-22
25.14,8.67,97.64,15.87,15.69,31.55,2.83,2019-08-23
26.65,9.4,97.5,15.33,18.54,33.87,3.01,2019-08-24
27.25,9.46,97.39,15.95,18.8,34.74,6.17,2019-08-25
24.49,10.44,97.32,14.11,17.44,31.55,5.57,2019-08-26
22.19,12.45,97.35,6.59,18.37,24.98,3.62,2019-08-27
25.9,10.25,97.4,15.2,16.9,32.11,2.92,2019-08-28
26.66,10.99,97.57,14.42,18.47,32.89,2.15,2019-08-29
27.96,11.54,97.58,14.38,19.84,34.23,2.79,2019-08-30
29.11,10.31,97.23,14.81,20.54,35.35,3.25,2019-08-31
26.19,11.11,97.21,12.36,19.67,32.02,7.41,2019-09-01
22.35,7.2,97.65,12.4,15.51,27.91,6.13,2019-09-02
22.44,6.29,97.82,17.78,12.55,30.33,4.03,2019-09-03
23.35,6.59,97.64,16.89,13.84,30.73,7.8,2019-09-04
20.44,6.65,97.71,11.51,14.19,25.69,4.4,2019-09-05
20.15,5.68,97.74,15.84,11.01,26.85,2.74,2019-09-06
20.44,5.8,97.72,16.5,10.9,27.4,2.81,2019-09-07
20.34,6.59,97.52,14.38,12.43,26.8,3.29,2019-09-08
22.08,6.35,97.16,18.69,11.17,29.87,6.42,2019-09-09
17.71,6.47,96.98,7.8,12.71,20.51,4.91,2019-09-10
20.4,7.81,97.76,12.46,14.4,26.86,7.73,2019-09-11
22.77,7.51,98.44,16.46,12.9,29.36,4.02,2019-09-12
20.69,7.81,98.41,13.41,14.73,28.15,8.5,2019-09-13
21.98,7.93,98.14,13.97,15.11,29.08,6.25,2019-09-14
22.45,9.83,97.85,12.84,16.24,29.08,4.28,2019-09-15
23.48,9.83,97.62,13.56,16.6,30.16,2.63,2019-09-16
23.37,9.28,97.38,14.43,15.98,30.41,2.77,2019-09-17
24.44,9.52,97.28,13.28,16.96,30.24,2.77,2019-09-18
25.06,10.01,97.39,13.52,16.73,30.24,3.73,2019-09-19
22.68,11.72,97.37,10.58,17.62,28.19,6.43,2019-09-20
21.62,11.9,96.99,9.19,17.21,26.4,3.64,2019-09-21
21.06,10.01,97.0,10.92,15.12,26.05,5.0,2019-09-22
19.41,6.9,97.5,14.15,13.08,27.23,3.35,2019-09-23
22.91,8.24,97.21,16.6,14.33,30.93,3.81,2019-09-24
20.15,8.42,97.37,9.91,14.82,24.73,5.24,2019-09-25
22.55,8.0,97.48,16.05,13.81,29.86,2.89,2019-09-26
22.43,7.45,97.47,15.1,15.16,30.26,3.8,2019-09-27
22.02,8.79,97.61,15.24,13.9,29.15,4.41,2019-09-28
22.75,5.86,97.32,18.8,14.46,33.27,3.22,2019-09-29
23.22,6.53,97.27,17.12,14.55,31.68,2.79,2019-09-30
22.77,7.39,96.88,15.66,15.24,30.9,6.34,2019-10-01
18.65,7.69,97.32,9.7,13.48,23.18,5.55,2019-10-02
18.42,6.53,97.41,13.95,11.82,25.77,3.54,2019-10-03
21.1,7.39,97.33,14.48,13.75,28.23,2.4,2019-10-04
19.82,7.63,97.34,14.16,12.71,26.87,4.06,2019-10-05
18.8,7.87,97.55,12.55,12.39,24.94,3.19,2019-10-06
18.53,7.14,97.53,12.09,12.76,24.86,4.31,2019-10-07
22.2,7.51,97.4,16.48,13.81,30.3,3.38,2019-10-08
18.92,8.18,97.52,10.62,13.28,23.9,4.12,2019-10-09
17.23,6.59,97.82,13.32,10.27,23.59,4.93,2019-10-10
20.5,9.52,97.6,14.91,12.85,27.76,3.79,2019-10-11
22.82,10.25,97.36,13.58,16.6,30.18,4.88,2019-10-12
22.8,9.64,97.17,15.51,15.71,31.22,1.55,2019-10-13
19.09,9.4,96.86,14.27,12.6,26.87,4.11,2019-10-14
14.09,5.37,97.42,10.88,8.8,19.69,5.59,2019-10-15
16.17,5.31,97.38,15.11,9.22,24.33,3.62,2019-10-16
16.2,6.59,97.25,14.41,9.06,23.48,3.58,2019-10-17
16.35,8.91,97.09,9.49,12.88,22.37,2.41,2019-10-18
17.09,6.96,96.48,13.75,11.42,25.17,3.11,2019-10-19
15.02,6.96,96.52,9.91,9.64,19.55,4.02,2019-10-20
12.3,5.86,97.42,10.63,6.7,17.33,3.17,2019-10-21
10.15,6.84,96.84,6.43,7.43,13.85,6.53,2019-10-22
11.62,6.23,96.36,10.81,6.33,17.14,6.59,2019-10-23
13.03,6.53,97.29,10.33,8.62,18.95,3.38,2019-10-24
15.01,7.63,97.81,14.61,8.83,23.44,5.16,2019-10-25
14.8,7.32,97.74,13.66,9.14,22.8,1.84,2019-10-26
15.23,7.63,97.68,12.12,10.51,22.63,2.43,2019-10-27
13.96,7.93,97.37,7.77,11.94,19.7,1.96,2019-10-28
16.05,8.24,97.36,11.41,11.83,23.24,2.95,2019-10-29
16.83,8.36,97.64,12.83,11.28,24.11,2.87,2019-10-30
15.81,8.61,97.73,8.21,12.38,20.59,5.11,2019-10-31
17.33,9.58,97.22,11.76,12.68,24.44,3.78,2019-11-01
16.87,8.67,96.29,9.78,12.8,22.58,4.38,2019-11-02
14.15,6.35,95.92,7.12,11.02,18.15,7.98,2019-11-03
14.95,7.69,96.17,9.85,10.89,20.74,6.28,2019-11-04
11.53,5.86,96.31,7.89,8.29,16.18,5.67,2019-11-05
10.69,5.74,96.84,8.18,7.42,15.6,7.34,2019-11-06
9.72,5.19,96.54,6.87,6.7,13.58,5.92,2019-11-07
8.36,4.76,96.72,7.8,4.89,12.69,7.59,2019-11-08
10.12,5.0,97.12,9.79,5.62,15.4,4.67,2019-11-09
7.06,5.25,96.92,5.78,4.66,10.44,3.83,2019-11-10
8.01,5.37,97.0,7.76,5.08,12.84,5.32,2019-11-11
8.21,5.25,96.81,8.13,5.11,13.24,7.29,2019-11-12
8.42,5.62,96.37,8.69,5.73,14.42,9.83,2019-11-13
6.65,5.0,95.64,4.96,4.44,9.4,6.42,2019-11-14
5.19,4.64,95.85,7.98,2.15,10.13,6.12,2019-11-15
5.16,4.33,96.75,8.69,1.79,10.48,2.26,2019-11-16
5.46,4.76,96.62,9.57,2.09,11.65,4.58,2019-11-17
5.69,4.58,96.83,8.7,2.09,10.8,4.38,2019-11-18
4.66,4.15,97.14,10.7,1.21,11.91,6.38,2019-11-19
4.98,4.27,96.69,7.49,3.74,11.23,3.2,2019-11-20
5.94,5.0,96.37,12.15,1.72,13.87,2.84,2019-11-21
6.96,6.23,95.49,8.23,3.97,12.2,6.73,2019-11-22
8.31,5.49,95.35,5.98,6.5,12.49,9.49,2019-11-23
7.51,4.88,96.7,7.74,5.27,13.02,6.35,2019-11-24
10.53,6.71,96.82,12.38,5.82,18.19,4.45,2019-11-25
12.34,7.45,96.65,13.27,7.58,20.86,3.54,2019-11-26
11.2,6.35,96.52,8.49,8.4,16.89,4.46,2019-11-27
11.16,6.53,96.93,10.38,7.5,17.88,4.16,2019-11-28
11.19,7.14,97.43,7.76,9.27,17.03,4.68,2019-11-29
11.37,7.26,97.28,11.12,7.87,19.0,4.09,2019-11-30
8.3,5.49,96.89,8.67,4.98,13.65,1.92,2019-12-01
7.04,4.88,97.31,11.55,2.88,14.43,5.18,2019-12-02
5.18,4.33,97.39,9.53,1.16,10.69,5.49,2019-12-03
7.6,6.04,96.81,3.74,5.9,9.65,3.5,2019-12-04
8.33,6.23,97.56,5.57,6.42,11.99,3.12,2019-12-05
8.32,5.92,97.93,8.85,5.94,14.79,2.53,2019-12-06
6.89,5.25,97.92,11.87,3.48,15.34,2.98,2019-12-07
8.87,5.8,97.85,12.33,3.88,16.21,4.21,2019-12-08
7.3,5.25,98.18,9.16,3.4,12.57,7.89,2019-12-09
6.37,4.7,98.14,9.44,3.93,13.37,6.05,2019-12-10
5.64,4.27,97.57,6.75,3.53,10.28,6.87,2019-12-11
7.66,5.31,96.86,7.24,3.92,11.16,4.7,2019-12-12
12.93,7.08,96.33,8.45,9.77,18.22,7.91,2019-12-13
9.24,5.86,97.05,8.66,6.54,15.19,4.6,2019-12-14
8.17,5.68,96.87,12.49,4.44,16.94,3.92,2019-12-15
8.44,6.9,96.19,7.38,5.44,12.81,4.37,2019-12-16
9.39,7.2,96.24,6.42,7.94,14.36,3.36,2019-12-17
7.76,5.55,97.21,9.5,5.15,14.65,4.45,2019-12-18
9.29,6.53,96.66,11.98,5.23,17.21,5.43,2019-12-19
13.65,7.57,95.42,4.8,12.26,17.05,9.21,2019-12-20
12.53,7.2,95.64,11.27,8.85,20.12,12.55,2019-12-21
12.07,6.04,96.65,7.73,9.25,16.98,6.34,2019-12-22
8.43,5.13,98.02,9.55,5.37,14.91,6.15,2019-12-23
9.34,6.47,98.24,10.73,6.88,17.62,3.8,2019-12-24
10.03,6.59,98.03,12.15,6.24,18.39,4.23,2019-12-25
9.37,5.74,98.3,10.61,4.8,15.4,4.54,2019-12-26
5.84,4.21,98.53,11.3,3.3,14.59,4.19,2019-12-27
4.7,4.27,98.59,11.77,1.93,13.7,3.05,2019-12-28
3.11,4.46,98.7,8.19,2.36,10.55,1.11,2019-12-29
2.97,4.39,98.76,9.23,1.73,10.96,2.3,2019-12-30
3.14,3.78,98.76,9.22,1.57,10.8,3.1,2019-12-31
2.89,3.54,98.69,12.62,-0.13,12.48,4.7,2020-01-01
2.14,4.03,98.59,10.94,0.38,11.32,2.34,2020-01-02
3.63,4.58,98.66,9.3,0.28,9.58,5.0,2020-01-03
6.38,5.25,98.81,9.01,3.63,12.64,2.48,2020-01-04
4.92,4.46,98.54,11.45,2.02,13.47,6.16,2020-01-05
2.76,4.39,98.51,9.92,-0.24,9.69,4.26,2020-01-06
5.67,4.76,98.55,11.96,2.38,14.34,3.3,2020-01-07
5.59,5.19,98.51,9.84,2.62,12.46,3.32,2020-01-08
5.42,5.0,98.13,11.48,3.17,14.65,2.9,2020-01-09
6.57,5.07,98.25,8.12,3.86,11.98,5.9,2020-01-10
4.34,4.03,98.56,10.2,1.29,11.48,3.36,2020-01-11
3.37,3.48,98.44,11.45,0.34,11.8,4.35,2020-01-12
3.04,3.23,97.92,11.72,0.3,12.01,3.42,2020-01-13
2.76,3.54,97.66,15.55,-1.61,13.94,3.27,2020-01-14
4.17,4.64,97.98,14.62,0.27,14.89,2.97,2020-01-15
6.69,5.62,98.16,14.1,2.29,16.38,2.41,2020-01-16
6.23,4.82,98.39,10.48,3.28,13.76,7.43,2020-01-17
7.75,5.07,98.1,11.09,3.39,14.48,2.29,2020-01-18
4.62,4.15,97.78,11.52,-1.06,10.47,3.77,2020-01-19
0.81,3.42,98.29,6.37,-2.7,3.67,1.9,2020-01-20
6.37,5.86,97.81,8.0,2.44,10.44,9.28,2020-01-21
7.87,6.35,97.65,5.52,5.79,11.3,5.26,2020-01-22
6.82,5.37,97.63,9.18,3.42,12.59,3.37,2020-01-23
6.85,5.19,97.74,9.93,3.14,13.07,2.41,2020-01-24
5.96,5.92,97.48,6.35,4.23,10.58,2.76,2020-01-25
5.83,5.13,97.62,9.45,2.65,12.1,4.84,2020-01-26
6.64,4.7,97.59,13.74,1.36,15.11,3.56,2020-01-27
9.4,6.59,97.46,9.7,6.66,16.37,4.59,2020-01-28
10.55,6.71,97.7,10.11,7.17,17.28,3.6,2020-01-29
11.08,6.53,97.67,10.23,8.04,18.28,2.45,2020-01-30
11.71,7.02,97.7,11.16,7.63,18.79,3.46,2020-01-31
12.55,7.63,97.8,12.08,8.09,20.16,4.62,2020-02-01
13.16,7.69,98.28,13.29,8.12,21.4,4.3,2020-02-02
12.85,6.35,98.38,14.66,8.48,23.15,5.76,2020-02-03
10.23,5.98,98.41,11.82,4.87,16.69,5.07,2020-02-04
6.05,3.97,98.53,11.16,1.76,12.92,6.52,2020-02-05
5.6,4.46,98.1,12.34,1.73,14.08,3.41,2020-02-06
7.56,5.19,97.92,8.91,5.31,14.21,2.31,2020-02-07
6.69,5.68,97.99,10.96,2.74,13.7,2.6,2020-02-08
9.23,5.55,98.33,15.09,3.12,18.2,2.79,2020-02-09
12.01,6.9,98.31,13.34,7.29,20.62,3.77,2020-02-10
10.84,6.77,98.15,8.77,7.61,16.38,2.88,2020-02-11
10.3,6.53,97.96,8.51,6.51,15.01,3.62,2020-02-12
11.1,6.9,97.71,11.42,6.8,18.23,4.23,2020-02-13
10.94,6.41,98.08,10.72,7.16,17.88,3.59,2020-02-14
10.15,5.8,98.07,14.73,4.53,19.27,2.81,2020-02-15
10.78,6.16,98.04,15.32,6.08,21.41,1.34,2020-02-16
9.98,6.23,98.19,13.34,5.19,18.54,7.45,2020-02-17
7.76,4.52,98.74,10.37,3.35,13.72,2.74,2020-02-18
6.76,4.46,98.61,11.17,2.68,13.85,5.02,2020-02-19
7.54,3.97,98.1,15.29,2.0,17.29,3.76,2020-02-20
8.36,5.0,98.5,13.69,3.32,17.01,4.52,2020-02-21
9.56,4.7,98.72,16.23,3.52,19.76,2.23,2020-02-22
10.2,5.07,98.78,16.67,3.87,20.54,2.34,2020-02-23
10.89,4.88,98.1,16.75,4.94,21.69,2.76,2020-02-24
10.37,5.19,97.38,11.16,6.87,18.04,3.23,2020-02-25
8.11,5.0,97.53,9.55,3.87,13.43,9.05,2020-02-26
10.05,4.94,97.44,16.42,3.43,19.85,7.07,2020-02-27
11.55,5.92,97.57,13.59,5.55,19.15,4.26,2020-02-28
11.98,6.16,96.66,12.23,6.58,18.8,8.88,2020-02-29
11.79,6.04,96.51,12.9,5.89,18.8,8.23,2020-03-01
10.46,5.31,96.05,9.68,4.45,14.13,9.28,2020-03-02
9.98,5.49,96.76,15.66,3.47,19.13,10.13,2020-03-03
12.51,7.02,97.23,15.76,5.22,20.98,4.97,2020-03-04
11.93,5.86,96.6,13.63,5.52,19.15,10.58,2020-03-05
7.27,4.64,97.01,6.2,4.42,10.62,10.51,2020-03-06
9.14,5.31,97.85,9.65,5.08,14.73,7.5,2020-03-07
10.14,5.19,97.88,15.23,3.08,18.31,2.68,2020-03-08
9.88,5.25,97.98,8.35,6.23,14.58,6.15,2020-03-09
10.5,5.37,98.05,11.74,6.12,17.87,3.34,2020-03-10
14.37,6.29,97.85,17.05,7.41,24.46,5.3,2020-03-11
15.43,7.14,97.59,13.32,10.13,23.45,5.88,2020-03-12
13.11,6.84,97.53,10.52,8.24,18.76,4.59,2020-03-13
10.95,4.64,97.61,13.4,5.19,18.59,4.32,2020-03-14
12.05,6.71,97.09,14.49,5.73,20.23,4.44,2020-03-15
10.37,7.32,97.06,2.79,8.79,11.58,4.27,2020-03-16
11.58,7.57,98.22,7.29,8.87,16.15,5.62,2020-03-17
12.75,7.08,98.25,11.23,8.06,19.3,2.05,2020-03-18
11.6,5.68,97.78,11.44,6.69,18.13,3.95,2020-03-19
11.12,5.98,97.43,11.16,6.01,17.17,3.69,2020-03-20
11.01,6.1,96.98,11.87,4.73,16.59,2.15,2020-03-21
12.01,6.35,96.97,10.96,5.78,16.74,3.64,2020-03-22
10.91,7.08,97.43,6.62,8.12,14.74,3.51,2020-03-23
11.9,6.04,97.49,9.41,7.04,16.44,1.89,2020-03-24
8.73,5.13,97.19,7.02,4.83,11.83,4.19,2020-03-25
8.7,4.27,96.63,11.17,3.35,14.52,6.81,2020-03-26
9.11,4.09,97.07,12.59,2.19,14.79,1.42,2020-03-27
10.81,4.52,97.33,15.77,2.04,17.8,4.92,2020-03-28
10.85,4.94,97.28,13.23,4.42,17.65,4.0,2020-03-29
6.03,3.48,97.15,7.82,2.33,10.16,6.48,2020-03-30
6.84,5.43,96.97,12.49,0.9,13.39,5.68,2020-03-31
9.31,6.65,96.92,8.66,4.87,13.52,4.93,2020-04-01
10.8,5.86,96.89,11.82,4.55,16.37,6.34,2020-04-02
9.9,4.58,97.24,13.37,3.27,16.64,4.76,2020-04-03
11.73,5.13,97.42,16.52,4.22,20.74,6.53,2020-04-04
12.16,5.92,97.47,14.27,4.71,18.98,3.73,2020-04-05
12.83,7.75,97.75,8.4,8.76,17.15,2.27,2020-04-06
12.37,7.69,98.06,8.87,7.95,16.82,3.59,2020-04-07
14.26,7.45,97.97,13.94,6.75,20.69,1.75,2020-04-08
15.29,7.57,97.68,14.27,7.69,21.95,2.98,2020-04-09
16.67,7.57,97.72,11.02,11.04,22.07,2.58,2020-04-10
14.43,7.57,97.74,8.38,9.76,18.15,2.41,2020-04-11
14.9,6.47,97.29,12.52,9.23,21.76,4.71,2020-04-12
14.27,7.26,96.68,11.08,7.33,18.4,3.46,2020-04-13
15.8,7.81,96.98,9.37,10.7,20.06,2.87,2020-04-14
12.85,7.26,97.3,10.15,7.48,17.62,5.95,2020-04-15
16.12,8.06,97.34,12.95,9.23,22.17,4.56,2020-04-16
18.21,8.48,97.15,13.08,11.71,24.8,2.97,2020-04-17
15.82,9.22,97.12,8.06,12.08,20.15,3.04,2020-04-18
16.83,8.61,96.6,11.23,10.19,21.42,2.16,2020-04-19
15.76,8.06,96.31,9.4,11.32,20.71,4.54,2020-04-20
11.81,7.75,96.27,3.53,10.33,13.87,4.69,2020-04-21
15.96,7.69,97.05,12.1,9.34,21.44,5.2,2020-04-22
16.62,8.06,97.47,11.62,9.52,21.15,3.54,2020-04-23
16.83,8.85,97.1,10.52,11.02,21.55,1.82,2020-04-24
17.98,8.18,96.6,12.77,11.13,23.9,1.75,2020-04-25
17.0,8.73,96.71,10.35,10.9,21.25,2.05,2020-04-26
16.76,7.75,96.65,10.34,12.11,22.44,4.05,2020-04-27
14.94,6.35,96.95,11.77,8.64,20.4,4.05,2020-04-28
16.02,6.41,97.15,15.59,7.26,22.86,3.33,2020-04-29
16.76,7.08,97.07,10.66,11.48,22.14,4.72,2020-04-30
19.26,8.79,97.22,14.5,11.69,26.19,6.66,2020-05-01
20.38,9.64,97.51,13.51,13.4,26.9,4.7,2020-05-02
22.67,10.07,97.43,17.2,12.93,30.12,3.77,2020-05-03
23.03,10.68,97.0,16.7,15.39,32.08,4.55,2020-05-04
19.94,8.85,97.14,10.42,15.2,25.62,4.2,2020-05-05
20.65,8.0,97.36,16.54,11.51,28.05,3.4,2020-05-06
20.11,9.4,97.42,12.82,14.15,26.96,6.05,2020-05-07
20.37,8.67,97.23,14.39,12.81,27.21,5.34,2020-05-08
18.98,10.25,96.71,10.95,13.83,24.77,3.91,2020-05-09
15.51,8.85,96.1,6.7,11.81,18.51,6.12,2020-05-10
16.97,7.45,96.32,13.27,10.04,23.3,6.75,2020-05-11
15.26,8.12,96.61,9.71,9.86,19.56,2.61,2020-05-12
16.94,7.63,96.2,12.28,9.29,21.57,4.14,2020-05-13
14.05,8.73,96.22,4.24,12.06,16.3,5.76,2020-05-14
16.3,8.06,96.99,10.3,10.54,20.83,3.73,2020-05-15
14.78,8.12,97.38,7.48,11.52,19.0,4.73,2020-05-16
17.38,7.02,97.73,14.54,9.23,23.77,2.9,2020-05-17
18.97,7.51,97.77,17.29,9.09,26.38,3.02,2020-05-18
20.64,8.36,97.53,18.02,10.83,28.84,2.73,2020-05-19
22.16,8.54,97.34,17.13,12.73,29.86,2.93,2020-05-20
23.23,9.77,97.61,16.57,13.81,30.38,5.16,2020-05-21
25.6,10.38,97.86,16.41,16.37,32.77,3.58,2020-05-22
22.62,10.5,98.19,12.26,15.3,27.55,7.93,2020-05-23
21.73,9.64,98.31,13.3,13.49,26.8,5.39,2020-05-24
19.94,11.23,98.21,7.43,15.86,23.29,1.55,2020-05-25
23.65,10.5,98.2,12.72,15.68,28.4,2.0,2020-05-26
23.33,9.7,98.19,13.24,15.62,28.87,5.27,2020-05-27
22.34,9.09,97.98,15.21,13.35,28.56,2.12,2020-05-28
24.37,9.64,97.23,16.55,14.29,30.85,2.83,2020-05-29
24.04,10.44,97.05,14.81,15.04,29.85,3.6,2020-05-30
21.04,10.68,96.98,11.31,15.21,26.52,5.16,2020-05-31
23.08,10.86,97.12,11.75,15.93,27.68,1.38,2020-06-01
21.42,11.66,97.18,9.35,15.4,24.75,2.09,2020-06-02
21.39,11.6,96.5,11.92,13.75,25.67,8.12,2020-06-03
16.87,8.0,96.27,8.39,12.93,21.32,5.21,2020-06-04
18.38,8.06,96.82,13.56,10.8,24.36,6.02,2020-06-05
21.96,9.89,96.57,16.3,11.95,28.25,3.66,2020-06-06
17.48,7.81,96.65,11.47,10.94,22.41,4.74,2020-06-07
16.28,6.65,97.13,13.05,8.45,21.51,1.99,2020-06-08
16.5,6.77,97.43,11.79,9.39,21.18,1.98,2020-06-09
16.48,7.39,97.26,12.49,9.74,22.23,4.44,2020-06-10
19.4,8.91,96.25,12.64,12.39,25.04,3.98,2020-06-11
18.4,7.14,96.19,13.48,10.2,23.68,3.97,2020-06-12
18.95,7.32,97.02,12.92,10.95,23.87,5.9,2020-06-13
21.01,8.0,97.47,11.76,14.45,26.21,5.23,2020-06-14
21.51,8.97,97.63,13.78,12.92,26.7,2.08,2020-06-15
18.79,9.46,97.43,9.35,14.1,23.46,1.91,2020-06-16
18.33,8.06,97.28,10.25,12.04,22.3,4.17,2020-06-17
19.71,8.97,97.2,11.96,11.91,23.88,3.19,2020-06-18
22.11,10.25,97.49,12.46,14.15,26.61,2.84,2020-06-19
24.4,11.23,97.71,14.87,15.36,30.22,2.07,2020-06-20
24.54,10.19,97.87,15.13,16.27,31.4,4.34,2020-06-21
23.86,9.28,97.83,15.84,14.9,30.74,4.02,2020-06-22
26.4,11.11,97.43,17.63,15.69,33.33,2.71,2020-06-23
26.1,13.24,97.33,15.51,18.26,33.77,3.38,2020-06-24
27.02,12.08,97.21,14.62,19.3,33.92,5.21,2020-06-25
24.28,10.8,97.04,14.83,16.61,31.44,1.92,2020-06-26
26.24,10.86,97.14,14.8,17.48,32.28,1.95,2020-06-27
27.51,12.51,97.34,15.23,17.87,33.08,2.68,2020-06-28
26.68,12.15,97.34,13.92,18.33,32.26,2.44,2020-06-29
26.74,11.96,97.05,16.65,16.73,33.37,4.7,2020-06-30
27.99,12.82,96.82,15.55,19.4,34.96,5.95,2020-07-01
25.82,10.8,97.19,14.3,16.95,31.25,5.16,2020-07-02
21.76,7.81,97.68,12.16,14.8,26.97,3.26,2020-07-03
22.21,7.08,97.87,17.55,12.15,29.7,1.62,2020-07-04
25.87,9.34,97.65,18.21,15.12,33.34,3.54,2020-07-05
24.91,10.07,97.5,15.59,16.05,31.65,4.86,2020-07-06
23.65,7.51,97.39,19.64,12.73,32.37,3.41,2020-07-07
25.45,11.17,97.37,16.43,15.66,32.09,3.78,2020-07-08
27.35,13.61,97.36,13.88,20.12,34.0,6.75,2020-07-09
26.38,12.15,97.32,12.43,18.98,31.4,5.47,2020-07-10
25.98,10.68,97.48,15.98,16.17,32.15,4.29,2020-07-11
24.82,12.45,97.56,12.66,18.28,30.93,4.3,2020-07-12
25.8,9.89,97.59,14.77,17.63,32.4,6.95,2020-07-13
23.13,8.24,97.41,15.11,14.77,29.88,4.16,2020-07-14
21.94,8.18,97.53,13.51,14.36,27.87,2.3,2020-07-15
23.48,8.54,97.62,16.49,13.9,30.39,3.53,2020-07-16
23.67,8.67,97.42,16.3,13.88,30.18,4.38,2020-07-17
26.22,9.83,97.28,17.69,15.23,32.91,3.28,2020-07-18
28.42,10.68,97.15,18.11,17.54,35.64,3.0,2020-07-19
28.77,12.88,97.28,14.98,19.51,34.49,6.17,2020-07-20
29.12,12.39,97.48,16.55,19.31,35.87,4.85,2020-07-21
27.71,10.44,97.52,15.46,19.6,35.06,3.67,2020-07-22
28.94,11.11,97.25,16.92,18.5,35.42,4.74,2020-07-23
26.87,9.89,97.22,13.02,19.12,32.13,1.74,2020-07-24
27.18,9.52,97.17,17.95,16.33,34.28,5.44,2020-07-25
28.52,11.29,97.23,15.86,19.03,34.89,4.05,2020-07-26
30.78,12.15,97.18,19.96,19.62,39.58,4.16,2020-07-27
30.1,12.21,97.2,14.41,21.54,35.94,2.96,2020-07-28
30.09,11.72,97.3,15.8,19.92,35.73,4.49,2020-07-29
30.92,11.35,97.19,17.27,21.88,39.15,5.98,2020-07-30
31.92,11.54,97.18,16.8,22.17,38.97,2.41,2020-07-31
28.59,11.78,97.33,14.59,20.21,34.8,8.68,2020-08-01
25.5,9.83,97.33,12.85,18.12,30.98,2.98,2020-08-02
23.8,8.12,97.23,12.73,16.32,29.05,4.18,2020-08-03
23.87,7.69,97.24,15.35,14.9,30.25,4.23,2020-08-04
25.87,7.81,97.08,19.06,14.91,33.98,3.91,2020-08-05
29.3,11.35,97.22,18.34,18.4,36.73,3.86,2020-08-06
31.04,11.11,97.37,18.95,20.27,39.23,2.62,2020-08-07
32.01,12.15,97.51,15.61,22.58,38.19,4.38,2020-08-08
31.74,11.41,97.15,16.73,23.07,39.8,7.24,2020-08-09
29.51,10.74,97.02,13.95,22.33,36.27,4.87,2020-08-10
28.12,9.95,97.11,14.85,21.26,36.12,6.31,2020-08-11
27.81,10.07,97.06,12.22,20.11,32.33,2.73,2020-08-12
27.22,9.64,97.21,13.28,18.9,32.18,2.29,2020-08-13
27.98,11.05,97.17,15.79,18.05,33.84,4.92,2020-08-14
29.38,10.38,96.85,15.48,20.11,35.58,6.92,2020-08-15
25.66,8.54,96.97,14.07,17.78,31.85,5.16,2020-08-16
27.35,8.3,97.06,16.09,17.27,33.35,3.02,2020-08-17
26.09,10.5,97.11,10.12,20.56,30.68,3.66,2020-08-18
30.72,9.34,96.63,16.48,21.8,38.27,2.69,2020-08-19
30.64,8.18,96.57,20.48,19.57,40.05,2.81,2020-08-20
30.48,9.89,97.03,18.59,19.83,38.44,6.3,2020-08-21
27.31,9.7,97.69,12.88,19.42,32.3,2.59,2020-08-22
25.47,8.24,97.69,13.33,17.29,30.62,2.48,2020-08-23
25.05,7.87,97.4,15.81,15.52,31.34,3.86,2020-08-24
29.01,8.73,97.22,18.68,18.15,36.83,1.84,2020-08-25
29.12,10.68,97.49,17.29,18.95,36.24,1.9,2020-08-26
29.65,10.68,97.27,16.04,20.05,36.08,2.76,2020-08-27
25.52,10.86,96.56,14.78,16.75,31.53,7.24,2020-08-28
20.01,7.57,96.46,9.67,14.67,24.34,2.76,2020-08-29
18.83,6.84,97.16,11.11,12.25,23.37,2.12,2020-08-30
19.98,5.86,97.49,15.92,10.72,26.64,5.59,2020-08-31
20.94,6.59,97.16,12.56,14.44,27.0,3.76,2020-09-01
22.49,6.84,97.35,15.66,13.15,28.83,2.7,2020-09-02
23.59,6.47,97.81,18.67,12.77,31.45,3.93,2020-09-03
25.68,8.61,97.9,17.5,16.05,33.55,5.05,2020-09-04
26.3,10.01,97.65,16.78,16.19,32.98,7.13,2020-09-05
22.65,8.24,97.53,12.63,15.4,28.03,2.38,2020-09-06
